"Time","Whole","Hokkaido","Aomori","Iwate","Miyagi","Akita","Yamagata","Fukushima","Ibaraki","Tochigi","Gunma","Saitama","Chiba","Tokyo","Kanagawa","Niigata","Toyama","Ishikawa","Fukui","Yamanashi","Nagano","Gifu","Shizuoka","Aichi","Mie","Shiga","Kyoto","Osaka","Hyogo","Nara","Wakayama","Tottori","Shimane","Okayama","Hiroshima","Yamaguchi","Tokushima","Kagawa","Ehime","Kochi","Fukuoka","Saga","Nagasaki","Kumamoto","Oita","Miyazaki","Kagoshima","Okinawa"
281,NAN,1.183867136,0.982395951,NAN,0.955528886,0.500023263,NAN,0.939502912,0.845141716,0.984740617,0.933023841,0.952621807,0.856683239,0.970165113,0.928457512,NAN,NAN,0.944248714,0.856430828,NAN,0.70032046,0.880130023,0.965673203,0.94133146,NAN,0.927139318,0.801249514,1.127997238,0.984684065,0.688804281,1.244963029,NAN,NAN,0.960849568,NAN,NAN,0.466660253,0.875108769,NAN,NAN,0.842218459,0.80012109,NAN,NAN,NAN,NAN,NAN,0.933598847
282,NAN,1.183867136,0.982395951,NAN,0.955528886,0.500023263,0.666429692,0.939502912,0.845141716,0.984740617,0.933023841,0.952621807,0.856683239,0.970165113,0.928457512,NAN,NAN,NAN,0.856430828,0.919969263,0.70032046,0.880130023,0.965673203,0.94133146,NAN,0.927139318,0.801249514,1.127997238,0.984684065,0.688804281,1.244963029,NAN,NAN,0.960849568,NAN,0.749830819,0.466660253,0.875108769,NAN,NAN,0.842218459,0.80012109,NAN,NAN,NAN,NAN,NAN,0.933598847
283,NAN,1.183867136,0.982395951,NAN,0.955528886,0.500023263,0.666429692,0.939502912,0.845141716,0.984740617,0.933023841,0.952621807,0.856683239,0.970165113,0.928457512,NAN,NAN,1.086989252,NAN,0.919969263,0.70032046,0.880130023,0.965673203,0.94133146,NAN,0.927139318,0.801249514,1.127997238,0.984684065,0.688804281,1.244963029,NAN,NAN,0.960849568,NAN,0.749830819,0.466660253,0.875108769,NAN,NAN,0.842218459,0.80012109,0.500023263,NAN,NAN,NAN,NAN,0.933598847
284,NAN,1.075105457,0.982395951,NAN,0.955528886,0.500023263,0.666429692,0.939502912,0.845141716,0.984740617,0.933023841,0.952621807,0.856683239,1.115816617,0.928457512,NAN,NAN,1.086989252,NAN,0.919969263,0.70032046,0.880130023,0.965673203,0.94133146,NAN,0.927139318,0.801249514,1.127997238,0.984684065,0.688804281,1.244963029,NAN,NAN,0.960849568,NAN,0.749830819,0.466660253,0.875108769,NAN,NAN,0.842218459,0.80012109,0.500023263,NAN,NAN,NAN,NAN,0.933598847
285,NAN,1.075105457,0.982395951,NAN,0.955528886,0.500023263,0.666429692,0.939502912,0.845141716,0.984740617,0.933023841,0.952621807,0.856683239,1.115816617,0.928457512,0.749985162,NAN,1.086989252,NAN,0.919969263,0.70032046,0.880130023,0.965673203,0.94133146,NAN,0.927139318,0.801249514,1.127997238,0.984684065,0.688804281,1.244963029,NAN,NAN,0.960849568,NAN,0.749830819,0.466660253,0.875108769,NAN,0.500023263,0.842218459,0.80012109,0.500023263,NAN,NAN,NAN,NAN,0.933598847
286,NAN,1.075105457,0.982395951,NAN,0.955528886,NAN,0.666429692,0.939502912,0.845141716,0.984740617,0.933023841,0.952621807,0.856683239,1.115816617,0.928457512,0.749985162,NAN,1.086989252,NAN,0.919969263,0.70032046,0.880130023,0.965673203,0.94133146,NAN,0.927139318,0.801249514,1.127997238,0.984684065,0.688804281,1.244963029,0.33332339,NAN,0.960849568,NAN,0.749830819,NAN,0.875108769,NAN,0.500023263,0.842218459,NAN,0.500023263,NAN,NAN,NAN,NAN,0.933598847
287,NAN,1.075105457,NAN,NAN,0.955528886,NAN,NAN,0.939502912,0.845141716,0.984740617,0.933023841,0.952621807,0.856683239,1.115816617,0.928457512,0.749985162,NAN,1.086989252,NAN,0.919969263,NAN,0.880130023,0.965673203,0.94133146,NAN,0.927139318,0.801249514,1.127997238,0.984684065,NAN,1.244963029,0.33332339,NAN,0.960849568,NAN,0.749830819,NAN,NAN,NAN,0.500023263,0.842218459,NAN,0.500023263,NAN,NAN,NAN,NAN,0.933598847
288,NAN,1.075105457,NAN,NAN,0.955528886,NAN,NAN,0.939502912,NAN,NAN,0.933023841,0.952621807,NAN,1.115816617,0.928457512,0.749985162,NAN,1.086989252,NAN,0.919969263,NAN,0.880130023,0.965673203,0.94133146,NAN,0.927139318,0.801249514,1.127997238,0.984684065,NAN,1.244963029,0.33332339,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.500023263,0.842218459,NAN,NAN,NAN,NAN,NAN,NAN,0.933598847
289,NAN,1.075105457,NAN,NAN,0.955528886,NAN,NAN,NAN,NAN,NAN,0.933023841,0.952621807,NAN,1.115816617,0.928457512,0.749985162,NAN,1.086989252,NAN,0.919969263,NAN,NAN,0.965673203,0.94133146,NAN,NAN,NAN,1.127997238,0.984684065,NAN,1.244963029,0.33332339,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.500023263,0.842218459,NAN,NAN,NAN,NAN,NAN,NAN,0.933598847
290,NAN,1.075105457,NAN,NAN,0.955528886,NAN,NAN,NAN,NAN,NAN,0.933023841,0.952621807,NAN,1.115816617,0.928457512,0.749985162,NAN,1.086989252,NAN,0.919969263,NAN,NAN,0.965673203,0.94133146,NAN,NAN,NAN,1.127997238,0.984684065,NAN,1.244963029,0.33332339,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.842218459,NAN,NAN,NAN,NAN,NAN,NAN,0.933598847
291,NAN,1.075105457,NAN,NAN,0.955528886,0.869402639,NAN,NAN,NAN,NAN,0.933023841,0.952621807,NAN,1.115816617,0.928457512,0.749985162,NAN,1.086989252,NAN,0.919969263,NAN,NAN,0.965673203,0.94133146,NAN,NAN,NAN,1.127997238,0.984684065,NAN,1.244963029,0.33332339,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.842218459,NAN,NAN,NAN,NAN,NAN,NAN,0.933598847
292,NAN,1.075105457,NAN,NAN,0.955528886,0.869402639,NAN,NAN,NAN,NAN,0.933023841,0.952621807,NAN,1.115816617,0.928457512,0.749985162,NAN,1.086989252,NAN,0.919969263,NAN,NAN,0.965673203,0.94133146,NAN,NAN,NAN,1.127997238,0.984684065,NAN,1.244963029,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.842218459,NAN,NAN,NAN,NAN,NAN,NAN,0.933598847
293,NAN,1.075105457,NAN,NAN,0.955528886,0.869402639,NAN,NAN,NAN,NAN,0.933023841,0.952621807,NAN,1.115816617,0.928457512,0.749985162,NAN,1.086989252,NAN,0.919969263,NAN,NAN,0.965673203,0.94133146,NAN,NAN,NAN,1.127997238,0.984684065,NAN,1.244963029,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0.842218459,NAN,NAN,NAN,NAN,NAN,NAN,0.933598847
294,NAN,1.075105457,NAN,NAN,0.955528886,0.869402639,NAN,NAN,NAN,NAN,0.933023841,0.952621807,NAN,1.115816617,0.928457512,0.749985162,NAN,1.086989252,NAN,0.919969263,NAN,NAN,0.965673203,0.94133146,NAN,NAN,NAN,1.127997238,0.984684065,NAN,1.244963029,NAN,NAN,NAN,NAN,1.023472507,NAN,NAN,NAN,NAN,0.842218459,NAN,NAN,NAN,NAN,0.842147945,NAN,0.933598847
295,NAN,1.075105457,NAN,NAN,0.955528886,0.869402639,NAN,NAN,NAN,NAN,0.933023841,0.952621807,NAN,1.115816617,0.928457512,0.749985162,NAN,1.086989252,NAN,0.919969263,NAN,NAN,0.965673203,0.94133146,NAN,NAN,NAN,1.127997238,0.984684065,NAN,1.244963029,NAN,NAN,NAN,NAN,1.023472507,NAN,NAN,NAN,NAN,0.842218459,NAN,NAN,NAN,NAN,0.842147945,NAN,0.933598847
296,NAN,1.075105457,NAN,NAN,0.955528886,0.869402639,NAN,NAN,NAN,NAN,NAN,0.952621807,NAN,1.115816617,0.928457512,NAN,NAN,1.086989252,NAN,0.919969263,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.127997238,0.984684065,NAN,1.244963029,NAN,NAN,NAN,NAN,1.023472507,NAN,0.984523123,NAN,NAN,NAN,NAN,0.922424849,NAN,NAN,0.842147945,NAN,NAN
297,NAN,1.075105457,NAN,NAN,0.955528886,0.869402639,NAN,NAN,NAN,NAN,NAN,0.952621807,NAN,1.115816617,0.928457512,3.636956744,NAN,1.086989252,NAN,0.919969263,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.127997238,0.984684065,NAN,1.244963029,NAN,NAN,NAN,NAN,1.023472507,NAN,0.984523123,NAN,NAN,NAN,NAN,0.922424849,NAN,0.984523123,0.842147945,NAN,NAN
298,NAN,1.075105457,NAN,NAN,0.955528886,0.869402639,NAN,NAN,NAN,NAN,NAN,0.952621807,NAN,1.115816617,0.928457512,3.636956744,NAN,1.086989252,NAN,0.919969263,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.127997238,0.984684065,NAN,1.244963029,0.444472023,NAN,NAN,NAN,1.023472507,NAN,0.984523123,NAN,NAN,NAN,NAN,0.922424849,NAN,0.984523123,0.842147945,NAN,NAN
299,NAN,1.075105457,NAN,NAN,NAN,0.869402639,NAN,NAN,NAN,NAN,NAN,0.952621807,NAN,1.115816617,0.928457512,3.636956744,NAN,1.086989252,NAN,0.919969263,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.127997238,0.984684065,NAN,1.244963029,0.444472023,NAN,NAN,NAN,1.023472507,NAN,0.984523123,NAN,NAN,NAN,NAN,0.922424849,NAN,0.984523123,0.842147945,NAN,NAN
